difficulty,title,url,solution_url
2,The Number of Good Subsets,https://leetcode.com/problems/the-number-of-good-subsets,
1,The Number of Weak Characters in the Game,https://leetcode.com/problems/the-number-of-weak-characters-in-the-game,https://leetcode.com/problems/the-number-of-weak-characters-in-the-game/editorial
1,The Number of the Smallest Unoccupied Chair,https://leetcode.com/problems/the-number-of-the-smallest-unoccupied-chair,
2,The Score of Students Solving Math Expression,https://leetcode.com/problems/the-score-of-students-solving-math-expression,
2,The Skyline Problem,https://leetcode.com/problems/the-skyline-problem,https://leetcode.com/problems/the-skyline-problem/editorial
1,The Time When the Network Becomes Idle,https://leetcode.com/problems/the-time-when-the-network-becomes-idle,
1,The k Strongest Values in an Array,https://leetcode.com/problems/the-k-strongest-values-in-an-array,
1,The k-th Lexicographical String of All Happy Strings of Length n,https://leetcode.com/problems/the-k-th-lexicographical-string-of-all-happy-strings-of-length-n,
1,The kth Factor of n,https://leetcode.com/problems/the-kth-factor-of-n,https://leetcode.com/problems/the-kth-factor-of-n/editorial
0,Third Maximum Number,https://leetcode.com/problems/third-maximum-number,https://leetcode.com/problems/third-maximum-number/editorial
0,Thousand Separator,https://leetcode.com/problems/thousand-separator,
0,Three Consecutive Odds,https://leetcode.com/problems/three-consecutive-odds,
0,Three Divisors,https://leetcode.com/problems/three-divisors,
2,Three Equal Parts,https://leetcode.com/problems/three-equal-parts,https://leetcode.com/problems/three-equal-parts/editorial
1,Throne Inheritance,https://leetcode.com/problems/throne-inheritance,
2,Tiling a Rectangle with the Fewest Squares,https://leetcode.com/problems/tiling-a-rectangle-with-the-fewest-squares,
1,Time Based Key-Value Store,https://leetcode.com/problems/time-based-key-value-store,https://leetcode.com/problems/time-based-key-value-store/editorial
0,Time Needed to Buy Tickets,https://leetcode.com/problems/time-needed-to-buy-tickets,
1,Time Needed to Inform All Employees,https://leetcode.com/problems/time-needed-to-inform-all-employees,https://leetcode.com/problems/time-needed-to-inform-all-employees/editorial
1,Time Needed to Rearrange a Binary String,https://leetcode.com/problems/time-needed-to-rearrange-a-binary-string,
2,Time Taken to Cross the Door,https://leetcode.com/problems/time-taken-to-cross-the-door,
2,Time to Cross a Bridge,https://leetcode.com/problems/time-to-cross-a-bridge,
0,To Lower Case,https://leetcode.com/problems/to-lower-case,https://leetcode.com/problems/to-lower-case/editorial
0,Toeplitz Matrix,https://leetcode.com/problems/toeplitz-matrix,https://leetcode.com/problems/toeplitz-matrix/editorial
1,Top K Frequent Elements,https://leetcode.com/problems/top-k-frequent-elements,https://leetcode.com/problems/top-k-frequent-elements/editorial
1,Top K Frequent Words,https://leetcode.com/problems/top-k-frequent-words,https://leetcode.com/problems/top-k-frequent-words/editorial
1,Toss Strange Coins,https://leetcode.com/problems/toss-strange-coins,https://leetcode.com/problems/toss-strange-coins/editorial
2,Total Appeal of A String,https://leetcode.com/problems/total-appeal-of-a-string,
1,Total Cost to Hire K Workers,https://leetcode.com/problems/total-cost-to-hire-k-workers,https://leetcode.com/problems/total-cost-to-hire-k-workers/editorial
1,Total Hamming Distance,https://leetcode.com/problems/total-hamming-distance,https://leetcode.com/problems/total-hamming-distance/editorial
2,Transform to Chessboard,https://leetcode.com/problems/transform-to-chessboard,https://leetcode.com/problems/transform-to-chessboard/editorial
0,Transpose Matrix,https://leetcode.com/problems/transpose-matrix,https://leetcode.com/problems/transpose-matrix/editorial
2,Trapping Rain Water,https://leetcode.com/problems/trapping-rain-water,https://leetcode.com/problems/trapping-rain-water/editorial
2,Trapping Rain Water II,https://leetcode.com/problems/trapping-rain-water-ii,
1,Tree Diameter,https://leetcode.com/problems/tree-diameter,https://leetcode.com/problems/tree-diameter/editorial
2,Tree of Coprimes,https://leetcode.com/problems/tree-of-coprimes,
1,Triangle,https://leetcode.com/problems/triangle,https://leetcode.com/problems/triangle/editorial
1,Trim a Binary Search Tree,https://leetcode.com/problems/trim-a-binary-search-tree,https://leetcode.com/problems/trim-a-binary-search-tree/editorial
2,Triples with Bitwise AND Equal To Zero,https://leetcode.com/problems/triples-with-bitwise-and-equal-to-zero,
0,Truncate Sentence,https://leetcode.com/problems/truncate-sentence,
1,Tuple with Same Product,https://leetcode.com/problems/tuple-with-same-product,
1,Tweet Counts Per Frequency,https://leetcode.com/problems/tweet-counts-per-frequency,
1,Two Best Non-Overlapping Events,https://leetcode.com/problems/two-best-non-overlapping-events,
1,Two City Scheduling,https://leetcode.com/problems/two-city-scheduling,https://leetcode.com/problems/two-city-scheduling/editorial
0,Two Furthest Houses With Different Colors,https://leetcode.com/problems/two-furthest-houses-with-different-colors,
0,Two Out of Three,https://leetcode.com/problems/two-out-of-three,
0,Two Sum,https://leetcode.com/problems/two-sum,https://leetcode.com/problems/two-sum/editorial
1,Two Sum BSTs,https://leetcode.com/problems/two-sum-bsts,https://leetcode.com/problems/two-sum-bsts/editorial
1,Two Sum II - Input Array Is Sorted,https://leetcode.com/problems/two-sum-ii-input-array-is-sorted,https://leetcode.com/problems/two-sum-ii-input-array-is-sorted/editorial
0,Two Sum III - Data structure design,https://leetcode.com/problems/two-sum-iii-data-structure-design,https://leetcode.com/problems/two-sum-iii-data-structure-design/editorial
0,Two Sum IV - Input is a BST,https://leetcode.com/problems/two-sum-iv-input-is-a-bst,https://leetcode.com/problems/two-sum-iv-input-is-a-bst/editorial
0,Two Sum Less Than K,https://leetcode.com/problems/two-sum-less-than-k,https://leetcode.com/problems/two-sum-less-than-k/editorial
1,UTF-8 Validation,https://leetcode.com/problems/utf-8-validation,https://leetcode.com/problems/utf-8-validation/editorial
0,Ugly Number,https://leetcode.com/problems/ugly-number,https://leetcode.com/problems/ugly-number/editorial
1,Ugly Number II,https://leetcode.com/problems/ugly-number-ii,https://leetcode.com/problems/ugly-number-ii/editorial
1,Ugly Number III,https://leetcode.com/problems/ugly-number-iii,
0,Uncommon Words from Two Sentences,https://leetcode.com/problems/uncommon-words-from-two-sentences,https://leetcode.com/problems/uncommon-words-from-two-sentences/editorial
1,Uncrossed Lines,https://leetcode.com/problems/uncrossed-lines,https://leetcode.com/problems/uncrossed-lines/editorial
1,Unique Binary Search Trees,https://leetcode.com/problems/unique-binary-search-trees,https://leetcode.com/problems/unique-binary-search-trees/editorial
1,Unique Binary Search Trees II,https://leetcode.com/problems/unique-binary-search-trees-ii,https://leetcode.com/problems/unique-binary-search-trees-ii/editorial
0,Unique Email Addresses,https://leetcode.com/problems/unique-email-addresses,https://leetcode.com/problems/unique-email-addresses/editorial
1,Unique Length-3 Palindromic Subsequences,https://leetcode.com/problems/unique-length-3-palindromic-subsequences,
0,Unique Morse Code Words,https://leetcode.com/problems/unique-morse-code-words,https://leetcode.com/problems/unique-morse-code-words/editorial
0,Unique Number of Occurrences,https://leetcode.com/problems/unique-number-of-occurrences,https://leetcode.com/problems/unique-number-of-occurrences/editorial
1,Unique Paths,https://leetcode.com/problems/unique-paths,https://leetcode.com/problems/unique-paths/editorial
1,Unique Paths II,https://leetcode.com/problems/unique-paths-ii,https://leetcode.com/problems/unique-paths-ii/editorial
2,Unique Paths III,https://leetcode.com/problems/unique-paths-iii,https://leetcode.com/problems/unique-paths-iii/editorial
1,Unique Substrings With Equal Digit Frequency,https://leetcode.com/problems/unique-substrings-with-equal-digit-frequency,
1,Unique Substrings in Wraparound String,https://leetcode.com/problems/unique-substrings-in-wraparound-string,
1,Unique Word Abbreviation,https://leetcode.com/problems/unique-word-abbreviation,https://leetcode.com/problems/unique-word-abbreviation/editorial
0,Univalued Binary Tree,https://leetcode.com/problems/univalued-binary-tree,https://leetcode.com/problems/univalued-binary-tree/editorial
1,Using a Robot to Print the Lexicographically Smallest String,https://leetcode.com/problems/using-a-robot-to-print-the-lexicographically-smallest-string,
0,Valid Anagram,https://leetcode.com/problems/valid-anagram,https://leetcode.com/problems/valid-anagram/editorial
2,Valid Arrangement of Pairs,https://leetcode.com/problems/valid-arrangement-of-pairs,
0,Valid Boomerang,https://leetcode.com/problems/valid-boomerang,
0,Valid Mountain Array,https://leetcode.com/problems/valid-mountain-array,https://leetcode.com/problems/valid-mountain-array/editorial
2,Valid Number,https://leetcode.com/problems/valid-number,https://leetcode.com/problems/valid-number/editorial
0,Valid Palindrome,https://leetcode.com/problems/valid-palindrome,https://leetcode.com/problems/valid-palindrome/editorial
0,Valid Palindrome II,https://leetcode.com/problems/valid-palindrome-ii,https://leetcode.com/problems/valid-palindrome-ii/editorial
2,Valid Palindrome III,https://leetcode.com/problems/valid-palindrome-iii,https://leetcode.com/problems/valid-palindrome-iii/editorial
1,Valid Palindrome IV,https://leetcode.com/problems/valid-palindrome-iv,
0,Valid Parentheses,https://leetcode.com/problems/valid-parentheses,https://leetcode.com/problems/valid-parentheses/editorial
1,Valid Parenthesis String,https://leetcode.com/problems/valid-parenthesis-string,https://leetcode.com/problems/valid-parenthesis-string/editorial
0,Valid Perfect Square,https://leetcode.com/problems/valid-perfect-square,https://leetcode.com/problems/valid-perfect-square/editorial
2,Valid Permutations for DI Sequence,https://leetcode.com/problems/valid-permutations-for-di-sequence,https://leetcode.com/problems/valid-permutations-for-di-sequence/editorial
1,Valid Square,https://leetcode.com/problems/valid-square,https://leetcode.com/problems/valid-square/editorial
1,Valid Sudoku,https://leetcode.com/problems/valid-sudoku,https://leetcode.com/problems/valid-sudoku/editorial
1,Valid Tic-Tac-Toe State,https://leetcode.com/problems/valid-tic-tac-toe-state,https://leetcode.com/problems/valid-tic-tac-toe-state/editorial
1,Valid Triangle Number,https://leetcode.com/problems/valid-triangle-number,https://leetcode.com/problems/valid-triangle-number/editorial
0,Valid Word Abbreviation,https://leetcode.com/problems/valid-word-abbreviation,
0,Valid Word Square,https://leetcode.com/problems/valid-word-square,https://leetcode.com/problems/valid-word-square/editorial
1,Validate Binary Search Tree,https://leetcode.com/problems/validate-binary-search-tree,https://leetcode.com/problems/validate-binary-search-tree/editorial
1,Validate Binary Tree Nodes,https://leetcode.com/problems/validate-binary-tree-nodes,
1,Validate IP Address,https://leetcode.com/problems/validate-ip-address,https://leetcode.com/problems/validate-ip-address/editorial
1,Validate Stack Sequences,https://leetcode.com/problems/validate-stack-sequences,https://leetcode.com/problems/validate-stack-sequences/editorial
2,Verbal Arithmetic Puzzle,https://leetcode.com/problems/verbal-arithmetic-puzzle,
1,Verify Preorder Sequence in Binary Search Tree,https://leetcode.com/problems/verify-preorder-sequence-in-binary-search-tree,
1,Verify Preorder Serialization of a Binary Tree,https://leetcode.com/problems/verify-preorder-serialization-of-a-binary-tree,https://leetcode.com/problems/verify-preorder-serialization-of-a-binary-tree/editorial
0,Verifying an Alien Dictionary,https://leetcode.com/problems/verifying-an-alien-dictionary,https://leetcode.com/problems/verifying-an-alien-dictionary/editorial
2,Vertical Order Traversal of a Binary Tree,https://leetcode.com/problems/vertical-order-traversal-of-a-binary-tree,https://leetcode.com/problems/vertical-order-traversal-of-a-binary-tree/editorial
1,Video Stitching,https://leetcode.com/problems/video-stitching,
1,Vowel Spellchecker,https://leetcode.com/problems/vowel-spellchecker,https://leetcode.com/problems/vowel-spellchecker/editorial
1,Vowels of All Substrings,https://leetcode.com/problems/vowels-of-all-substrings,
1,Walking Robot Simulation,https://leetcode.com/problems/walking-robot-simulation,https://leetcode.com/problems/walking-robot-simulation/editorial
1,Walking Robot Simulation II,https://leetcode.com/problems/walking-robot-simulation-ii,
1,Walls and Gates,https://leetcode.com/problems/walls-and-gates,https://leetcode.com/problems/walls-and-gates/editorial
0,Water Bottles,https://leetcode.com/problems/water-bottles,
1,Water and Jug Problem,https://leetcode.com/problems/water-and-jug-problem,
1,Watering Plants,https://leetcode.com/problems/watering-plants,
1,Watering Plants II,https://leetcode.com/problems/watering-plants-ii,
1,Ways to Make a Fair Array,https://leetcode.com/problems/ways-to-make-a-fair-array,
1,Ways to Split Array Into Three Subarrays,https://leetcode.com/problems/ways-to-split-array-into-three-subarrays,https://leetcode.com/problems/ways-to-split-array-into-three-subarrays/editorial
